precision,recall,f1-score,support
0.8304480651731161,0.8122509960159362,0.8212487411883181,2008.0
0.8148744365743722,0.8971995746189294,0.8540577020415049,2821.0
0.14814814814814814,0.015444015444015444,0.027972027972027972,259.0
0.7041420118343196,0.6685393258426966,0.6858789625360231,178.0
0.8137105962780099,0.8137105962780099,0.8137105962780099,0.8137105962780099
0.624403165432489,0.5983584779803943,0.5972893584344685,5266.0
0.7842780381543487,0.8137105962780099,0.7952327118004928,5266.0
