precision,recall,f1-score,support
0.8053830227743272,0.6443445338381448,0.715919547784935,4226.0
0.8410017472335469,0.7699280191948814,0.8038970076548365,3751.0
0.1020979020979021,0.3659147869674185,0.15965008201202843,399.0
0.48205128205128206,0.7258687258687259,0.5793528505392913,259.0
0.6884771279675739,0.6884771279675739,0.6884771279675739,0.6884771279675739
0.5576334885392645,0.6265140164672927,0.5647048719977728,8635.0
0.7786606315119498,0.6884771279675739,0.7243365901175337,8635.0
