precision,recall,f1-score,support
0.8205190395343197,0.8005205868433507,0.8103964546652295,4226.0
0.8716314111851637,0.8019194881364969,0.8353235212440988,3751.0
0.12368421052631579,0.23558897243107768,0.1622088006902502,399.0
0.6345514950166113,0.7374517374517374,0.682142857142857,259.0
0.7731325998841923,0.7731325998841923,0.7731325998841923,0.7731325998841923
0.6125965390656026,0.6438701962156658,0.6225179084356088,8635.0
0.8049451906933279,0.7731325998841923,0.7874267813639008,8635.0
